Date,TQQQ,max,drawdown,daily_return,stock1_normalized
2021-03-24,98670.21615006238,127279.49253539888,-0.22477522352927132,-0.050500565500217864,98670.21615006238
2021-03-25,98138.48924320663,127279.49253539888,-0.22895285573272992,-0.005388930191934316,98138.48924320663
2021-03-26,102473.22808946975,127279.49253539888,-0.1948960036828402,0.04416961051357515,102473.22808946975
2021-03-29,102415.42804390006,127279.49253539888,-0.19535012275904265,-0.0005640502075257015,102415.42804390006
2021-03-30,100958.95332222202,127279.49253539888,-0.2067932444486814,-0.0142212433174983,100958.95332222202
2021-03-31,105490.20703199279,127279.49253539888,-0.17119242911300947,0.0448821383410023,105490.20703199279
2021-04-01,110853.72319224512,127279.49253539888,-0.12905275638638675,0.050843735273224944,110853.72319224512
2021-04-05,117511.88452943892,127279.49253539888,-0.0767414122368802,0.06006258649199414,117511.88452943892
2021-04-06,117234.45489356297,127279.49253539888,-0.07892110065604001,-0.0023608644945732893,117234.45489356297
2021-04-07,118101.40266281557,127279.49253539888,-0.07210973024606228,0.007394991259520811,118101.40266281557
2021-04-08,121788.82333013233,127279.49253539888,-0.04313867926319304,0.031222496805092925,121788.82333013233
2021-04-09,123996.64572992365,127279.49253539888,-0.025792425315980947,0.018128284184227406,123996.64572992365
2021-04-12,123511.1570957139,127279.49253539888,-0.029606776116246132,-0.0039153368331203975,123511.1570957139
2021-04-13,127741.8664428101,127741.8664428101,0.0,0.03425366134184671,127741.8664428101
2021-04-14,123256.85100568534,127741.8664428101,-0.03510998830702618,-0.03510998830702616,123256.85100568534
2021-04-15,128701.28193830595,128701.28193830595,0.0,0.044171426482163545,128701.28193830595
2021-04-16,129244.57061808542,129244.57061808542,0.0,0.004221315216113242,129244.57061808542
2021-04-19,125718.98831455401,129244.57061808542,-0.027278378400508754,-0.02727837840050873,125718.98831455401
2021-04-20,122967.86841593448,129244.57061808542,-0.048564532901721934,-0.02188308970269559,122967.86841593448
2021-04-21,126077.32390374952,129244.57061808542,-0.02450583958141679,0.025286731630554282,126077.32390374952
2021-04-22,121488.27896745782,129244.57061808542,-0.060012514363541415,-0.036398654367022276,121488.27896745782
2021-04-23,126065.76213082582,129244.57061808542,-0.024595296127780067,0.03767839335837597,126065.76213082582
2021-04-26,128562.57593941677,129244.57061808542,-0.005276776234445673,0.019805645612167577,128562.57593941677
2021-04-27,126874.91867355752,129244.57061808542,-0.018334634354043092,-0.013127127031544061,126874.91867355752
2021-04-28,125568.71172369237,129244.57061808542,-0.028441108797174357,-0.010295233790265201,125568.71172369237
2021-04-29,126828.68040091154,129244.57061808542,-0.01869239230414383,0.010034097347368487,126828.68040091154
2021-04-30,124447.46668345993,129244.57061808542,-0.03711648320455031,-0.018775041338634724,124447.46668345993
2021-05-03,122413.02678228013,129244.57061808542,-0.052857491832228216,-0.016347780757599017,122413.02678228013
